# r (Mpc/h_fid) | xi
6.600000e+01	6.809963e-03
6.800000e+01	5.952655e-03
7.000000e+01	5.188992e-03
7.200000e+01	4.676567e-03
7.400000e+01	3.830301e-03
7.600000e+01	3.094219e-03
7.800000e+01	3.041863e-03
8.000000e+01	2.511247e-03
8.200000e+01	2.472817e-03
8.400000e+01	2.220012e-03
8.600000e+01	2.197100e-03
8.800000e+01	2.115700e-03
9.000000e+01	2.663316e-03
9.200000e+01	3.012255e-03
9.400000e+01	3.449416e-03
9.600000e+01	3.706829e-03
9.800000e+01	3.895141e-03
1.000000e+02	3.780157e-03
1.020000e+02	4.033349e-03
1.040000e+02	3.676760e-03
1.060000e+02	3.281098e-03
1.080000e+02	2.893425e-03
1.100000e+02	2.207244e-03
1.120000e+02	1.709891e-03
1.140000e+02	1.389705e-03
1.160000e+02	7.069427e-04
1.180000e+02	4.130670e-04
1.200000e+02	2.474096e-04
1.220000e+02	-4.387086e-06
1.240000e+02	-2.126271e-04
