# k (h_fid/Mpc) | (Pk | err_Pk) (Mpc/h_fid)^3
1.500000e-02	2.476868e+04	1.301817e+03
2.500000e-02	2.301211e+04	4.901132e+02
3.500000e-02	1.859236e+04	2.698882e+02
4.500000e-02	1.403863e+04	2.484070e+02
5.500000e-02	1.218119e+04	1.329970e+02
6.500000e-02	1.077968e+04	1.348449e+02
7.500000e-02	9.366274e+03	8.396713e+01
8.500000e-02	7.818728e+03	7.267893e+01
9.500000e-02	6.525749e+03	5.889801e+01
1.050000e-01	5.550563e+03	4.316939e+01
1.150000e-01	5.000202e+03	3.115797e+01
1.250000e-01	4.617179e+03	3.805544e+01
1.350000e-01	4.276970e+03	2.011053e+01
1.450000e-01	3.783076e+03	2.132121e+01
1.550000e-01	3.280430e+03	2.787302e+01
1.650000e-01	2.947713e+03	1.759676e+01
1.750000e-01	2.735088e+03	1.437396e+01
1.850000e-01	2.550104e+03	1.202268e+01
1.950000e-01	2.407053e+03	1.325276e+01
