# k (h_fid/Mpc) | Pk (Mpc/h_fid)^3
1.500000e-02	6.151512e+04
2.500000e-02	5.331261e+04
3.500000e-02	4.208399e+04
4.500000e-02	3.220805e+04
5.500000e-02	2.889247e+04
6.500000e-02	2.539918e+04
7.500000e-02	2.213859e+04
8.500000e-02	1.875298e+04
9.500000e-02	1.546541e+04
1.050000e-01	1.309475e+04
1.150000e-01	1.176636e+04
1.250000e-01	1.111264e+04
1.350000e-01	1.020404e+04
1.450000e-01	9.104625e+03
1.550000e-01	8.094838e+03
1.650000e-01	7.263656e+03
1.750000e-01	6.772836e+03
1.850000e-01	6.342489e+03
1.950000e-01	5.975686e+03
