# r (Mpc/h_fid) | xi | err_xi
6.600000e+01	6.905539e-03	5.274346e-04
6.800000e+01	6.130453e-03	5.136698e-04
7.000000e+01	5.041055e-03	5.010104e-04
7.200000e+01	4.721204e-03	5.018353e-04
7.400000e+01	4.302661e-03	4.409200e-04
7.600000e+01	3.276114e-03	4.825853e-04
7.800000e+01	2.774958e-03	4.391969e-04
8.000000e+01	2.343632e-03	4.484091e-04
8.200000e+01	2.333011e-03	3.532474e-04
8.400000e+01	2.223814e-03	4.301156e-04
8.600000e+01	1.874705e-03	3.736039e-04
8.800000e+01	2.301657e-03	3.474251e-04
9.000000e+01	2.703160e-03	3.463817e-04
9.200000e+01	2.646197e-03	3.694283e-04
9.400000e+01	3.320799e-03	3.604981e-04
9.600000e+01	3.432556e-03	3.852835e-04
9.800000e+01	3.651021e-03	3.888846e-04
1.000000e+02	3.482636e-03	3.922262e-04
1.020000e+02	3.632386e-03	3.255933e-04
1.040000e+02	3.273197e-03	3.478371e-04
1.060000e+02	2.799879e-03	3.721867e-04
1.080000e+02	2.452623e-03	3.405490e-04
1.100000e+02	2.163370e-03	3.228607e-04
1.120000e+02	1.681184e-03	3.204652e-04
1.140000e+02	1.196816e-03	3.134992e-04
1.160000e+02	5.730522e-04	3.246777e-04
1.180000e+02	2.661227e-04	3.295013e-04
1.200000e+02	-2.183480e-04	3.014766e-04
1.220000e+02	-3.425894e-04	3.224384e-04
1.240000e+02	-3.876110e-04	2.783520e-04
