# r (Mpc/h_fid) | xi_lin(r) [extrapolated to z=0]
3.000000e+01	3.506844e-02
3.012012e+01	3.470779e-02
3.024024e+01	3.435160e-02
3.036036e+01	3.399983e-02
3.048048e+01	3.365241e-02
3.060060e+01	3.330927e-02
3.072072e+01	3.297033e-02
3.084084e+01	3.263554e-02
3.096096e+01	3.230485e-02
3.108108e+01	3.197820e-02
3.120120e+01	3.165549e-02
3.132132e+01	3.133667e-02
3.144144e+01	3.102171e-02
3.156156e+01	3.071055e-02
3.168168e+01	3.040315e-02
3.180180e+01	3.009942e-02
3.192192e+01	2.979930e-02
3.204204e+01	2.950277e-02
3.216216e+01	2.920977e-02
3.228228e+01	2.892025e-02
3.240240e+01	2.863413e-02
3.252252e+01	2.835137e-02
3.264264e+01	2.807195e-02
3.276276e+01	2.779583e-02
3.288288e+01	2.752295e-02
3.300300e+01	2.725325e-02
3.312312e+01	2.698667e-02
3.324324e+01	2.672319e-02
3.336336e+01	2.646277e-02
3.348348e+01	2.620536e-02
3.360360e+01	2.595091e-02
3.372372e+01	2.569938e-02
3.384384e+01	2.545075e-02
3.396396e+01	2.520499e-02
3.408408e+01	2.496205e-02
3.420420e+01	2.472186e-02
3.432432e+01	2.448438e-02
3.444444e+01	2.424959e-02
3.456456e+01	2.401747e-02
3.468468e+01	2.378798e-02
3.480480e+01	2.356109e-02
3.492492e+01	2.333674e-02
3.504505e+01	2.311490e-02
3.516517e+01	2.289557e-02
3.528529e+01	2.267869e-02
3.540541e+01	2.246422e-02
3.552553e+01	2.225212e-02
3.564565e+01	2.204235e-02
3.576577e+01	2.183493e-02
3.588589e+01	2.162982e-02
3.600601e+01	2.142699e-02
3.612613e+01	2.122639e-02
3.624625e+01	2.102797e-02
3.636637e+01	2.083172e-02
3.648649e+01	2.063762e-02
3.660661e+01	2.044564e-02
3.672673e+01	2.025575e-02
3.684685e+01	2.006793e-02
3.696697e+01	1.988213e-02
3.708709e+01	1.969837e-02
3.720721e+01	1.951660e-02
3.732733e+01	1.933679e-02
3.744745e+01	1.915891e-02
3.756757e+01	1.898291e-02
3.768769e+01	1.880878e-02
3.780781e+01	1.863652e-02
3.792793e+01	1.846611e-02
3.804805e+01	1.829754e-02
3.816817e+01	1.813076e-02
3.828829e+01	1.796574e-02
3.840841e+01	1.780244e-02
3.852853e+01	1.764086e-02
3.864865e+01	1.748098e-02
3.876877e+01	1.732278e-02
3.888889e+01	1.716624e-02
3.900901e+01	1.701133e-02
3.912913e+01	1.685805e-02
3.924925e+01	1.670637e-02
3.936937e+01	1.655628e-02
3.948949e+01	1.640774e-02
3.960961e+01	1.626071e-02
3.972973e+01	1.611518e-02
3.984985e+01	1.597114e-02
3.996997e+01	1.582859e-02
4.009009e+01	1.568753e-02
4.021021e+01	1.554793e-02
4.033033e+01	1.540976e-02
4.045045e+01	1.527298e-02
4.057057e+01	1.513756e-02
4.069069e+01	1.500351e-02
4.081081e+01	1.487082e-02
4.093093e+01	1.473947e-02
4.105105e+01	1.460946e-02
4.117117e+01	1.448077e-02
4.129129e+01	1.435337e-02
4.141141e+01	1.422725e-02
4.153153e+01	1.410240e-02
4.165165e+01	1.397878e-02
4.177177e+01	1.385638e-02
4.189189e+01	1.373519e-02
4.201201e+01	1.361519e-02
4.213213e+01	1.349640e-02
4.225225e+01	1.337881e-02
4.237237e+01	1.326240e-02
4.249249e+01	1.314714e-02
4.261261e+01	1.303301e-02
4.273273e+01	1.291996e-02
4.285285e+01	1.280800e-02
4.297297e+01	1.269714e-02
4.309309e+01	1.258739e-02
4.321321e+01	1.247873e-02
4.333333e+01	1.237116e-02
4.345345e+01	1.226464e-02
4.357357e+01	1.215914e-02
4.369369e+01	1.205464e-02
4.381381e+01	1.195114e-02
4.393393e+01	1.184864e-02
4.405405e+01	1.174713e-02
4.417417e+01	1.164662e-02
4.429429e+01	1.154710e-02
4.441441e+01	1.144855e-02
4.453453e+01	1.135095e-02
4.465465e+01	1.125428e-02
4.477477e+01	1.115852e-02
4.489489e+01	1.106366e-02
4.501502e+01	1.096970e-02
4.513514e+01	1.087663e-02
4.525526e+01	1.078446e-02
4.537538e+01	1.069319e-02
4.549550e+01	1.060282e-02
4.561562e+01	1.051332e-02
4.573574e+01	1.042465e-02
4.585586e+01	1.033678e-02
4.597598e+01	1.024971e-02
4.609610e+01	1.016345e-02
4.621622e+01	1.007801e-02
4.633634e+01	9.993413e-03
4.645646e+01	9.909646e-03
4.657658e+01	9.826687e-03
4.669670e+01	9.744495e-03
4.681682e+01	9.663035e-03
4.693694e+01	9.582285e-03
4.705706e+01	9.502258e-03
4.717718e+01	9.422978e-03
4.729730e+01	9.344462e-03
4.741742e+01	9.266718e-03
4.753754e+01	9.189730e-03
4.765766e+01	9.113460e-03
4.777778e+01	9.037864e-03
4.789790e+01	8.962917e-03
4.801802e+01	8.888614e-03
4.813814e+01	8.814966e-03
4.825826e+01	8.742000e-03
4.837838e+01	8.669743e-03
4.849850e+01	8.598196e-03
4.861862e+01	8.527337e-03
4.873874e+01	8.457122e-03
4.885886e+01	8.387512e-03
4.897898e+01	8.318471e-03
4.909910e+01	8.249989e-03
4.921922e+01	8.182094e-03
4.933934e+01	8.114829e-03
4.945946e+01	8.048231e-03
4.957958e+01	7.982312e-03
4.969970e+01	7.917048e-03
4.981982e+01	7.852379e-03
4.993994e+01	7.788224e-03
5.006006e+01	7.724520e-03
5.018018e+01	7.661262e-03
5.030030e+01	7.598496e-03
5.042042e+01	7.536315e-03
5.054054e+01	7.474825e-03
5.066066e+01	7.414099e-03
5.078078e+01	7.354135e-03
5.090090e+01	7.294841e-03
5.102102e+01	7.236070e-03
5.114114e+01	7.177675e-03
5.126126e+01	7.119566e-03
5.138138e+01	7.061785e-03
5.150150e+01	7.004549e-03
5.162162e+01	6.948181e-03
5.174174e+01	6.892758e-03
5.186186e+01	6.837380e-03
5.198198e+01	6.780123e-03
5.210210e+01	6.721333e-03
5.222222e+01	6.667325e-03
5.234234e+01	6.619098e-03
5.246246e+01	6.562765e-03
5.258258e+01	6.507576e-03
5.270270e+01	6.460705e-03
5.282282e+01	6.401849e-03
5.294294e+01	6.357119e-03
5.306306e+01	6.299341e-03
5.318318e+01	6.254039e-03
5.330330e+01	6.202432e-03
5.342342e+01	6.148878e-03
5.354354e+01	6.104752e-03
5.366366e+01	6.056885e-03
5.378378e+01	6.004397e-03
5.390390e+01	5.953850e-03
5.402402e+01	5.906551e-03
5.414414e+01	5.860642e-03
5.426426e+01	5.814763e-03
5.438438e+01	5.768486e-03
5.450450e+01	5.721757e-03
5.462462e+01	5.674801e-03
5.474474e+01	5.628627e-03
5.486486e+01	5.585137e-03
5.498498e+01	5.544555e-03
5.510511e+01	5.501663e-03
5.522523e+01	5.452866e-03
5.534535e+01	5.409307e-03
5.546547e+01	5.371943e-03
5.558559e+01	5.323272e-03
5.570571e+01	5.284609e-03
5.582583e+01	5.241340e-03
5.594595e+01	5.200111e-03
5.606607e+01	5.157736e-03
5.618619e+01	5.120110e-03
5.630631e+01	5.073733e-03
5.642643e+01	5.039579e-03
5.654655e+01	4.998392e-03
5.666667e+01	4.954150e-03
5.678679e+01	4.917682e-03
5.690691e+01	4.882640e-03
5.702703e+01	4.843849e-03
5.714715e+01	4.803113e-03
5.726727e+01	4.763034e-03
5.738739e+01	4.724321e-03
5.750751e+01	4.686662e-03
5.762763e+01	4.649761e-03
5.774775e+01	4.613707e-03
5.786787e+01	4.578865e-03
5.798799e+01	4.545199e-03
5.810811e+01	4.511116e-03
5.822823e+01	4.473788e-03
5.834835e+01	4.434047e-03
5.846847e+01	4.399490e-03
5.858859e+01	4.370320e-03
5.870871e+01	4.332709e-03
5.882883e+01	4.295736e-03
5.894895e+01	4.268279e-03
5.906907e+01	4.227924e-03
5.918919e+01	4.200317e-03
5.930931e+01	4.162222e-03
5.942943e+01	4.134699e-03
5.954955e+01	4.095911e-03
5.966967e+01	4.070566e-03
5.978979e+01	4.033251e-03
5.990991e+01	4.001696e-03
6.003003e+01	3.975375e-03
6.015015e+01	3.940141e-03
6.027027e+01	3.905840e-03
6.039039e+01	3.878079e-03
6.051051e+01	3.851150e-03
6.063063e+01	3.821312e-03
6.075075e+01	3.789592e-03
6.087087e+01	3.757914e-03
6.099099e+01	3.727136e-03
6.111111e+01	3.697323e-03
6.123123e+01	3.668388e-03
6.135135e+01	3.640385e-03
6.147147e+01	3.613368e-03
6.159159e+01	3.586861e-03
6.171171e+01	3.559310e-03
6.183183e+01	3.528916e-03
6.195195e+01	3.497069e-03
6.207207e+01	3.469701e-03
6.219219e+01	3.447636e-03
6.231231e+01	3.419711e-03
6.243243e+01	3.387253e-03
6.255255e+01	3.365982e-03
6.267267e+01	3.338628e-03
6.279279e+01	3.308655e-03
6.291291e+01	3.288758e-03
6.303303e+01	3.255713e-03
6.315315e+01	3.237308e-03
6.327327e+01	3.204560e-03
6.339339e+01	3.185751e-03
6.351351e+01	3.156193e-03
6.363363e+01	3.131557e-03
6.375375e+01	3.111449e-03
6.387387e+01	3.080646e-03
6.399399e+01	3.057548e-03
6.411411e+01	3.038413e-03
6.423423e+01	3.012055e-03
6.435435e+01	2.983826e-03
6.447447e+01	2.960201e-03
6.459459e+01	2.939832e-03
6.471471e+01	2.919216e-03
6.483483e+01	2.897079e-03
6.495495e+01	2.873950e-03
6.507508e+01	2.850680e-03
6.519520e+01	2.827796e-03
6.531532e+01	2.805473e-03
6.543544e+01	2.783605e-03
6.555556e+01	2.761762e-03
6.567568e+01	2.739151e-03
6.579580e+01	2.715053e-03
6.591592e+01	2.690111e-03
6.603604e+01	2.667323e-03
6.615616e+01	2.649304e-03
6.627628e+01	2.632092e-03
6.639640e+01	2.608063e-03
6.651652e+01	2.582615e-03
6.663664e+01	2.566968e-03
6.675676e+01	2.547310e-03
6.687688e+01	2.520678e-03
6.699700e+01	2.507062e-03
6.711712e+01	2.482623e-03
6.723724e+01	2.463700e-03
6.735736e+01	2.444842e-03
6.747748e+01	2.422939e-03
6.759760e+01	2.405161e-03
6.771772e+01	2.385137e-03
