# k (h/Mpc) | (Pk | err_Pk) (Mpc/h)^3
1.500000e-02	5.900006e+04	7.577766e+02
2.500000e-02	5.348602e+04	5.344980e+02
3.500000e-02	4.202226e+04	5.044957e+02
4.500000e-02	3.304932e+04	3.541418e+02
5.500000e-02	2.832618e+04	5.404437e+01
6.500000e-02	2.506659e+04	1.671961e+02
7.500000e-02	2.217627e+04	5.757641e+01
8.500000e-02	1.851131e+04	7.536524e+01
9.500000e-02	1.536799e+04	5.418822e+01
1.050000e-01	1.318693e+04	9.104429e+01
1.150000e-01	1.194263e+04	7.717678e+01
1.250000e-01	1.103129e+04	5.716011e+01
1.350000e-01	1.020178e+04	5.259713e+01
1.450000e-01	9.186697e+03	1.313495e+01
1.550000e-01	8.044721e+03	2.502930e+01
1.650000e-01	7.304174e+03	2.572744e+01
1.750000e-01	6.686123e+03	1.479803e+01
1.850000e-01	6.356819e+03	1.805985e+01
1.950000e-01	5.985215e+03	1.620710e+01
