# k (h/Mpc) | (Pk | err_Pk) (Mpc/h)^3
1.500000e-02	5.835165e+04
2.500000e-02	5.349807e+04
3.500000e-02	4.308707e+04
4.500000e-02	3.302573e+04
5.500000e-02	2.837734e+04
6.500000e-02	2.526742e+04
7.500000e-02	2.188320e+04
8.500000e-02	1.824214e+04
9.500000e-02	1.516228e+04
1.050000e-01	1.296009e+04
1.150000e-01	1.160988e+04
1.250000e-01	1.076388e+04
1.350000e-01	9.833188e+03
1.450000e-01	8.867521e+03
1.550000e-01	7.784637e+03
1.650000e-01	7.091301e+03
1.750000e-01	6.452148e+03
1.850000e-01	6.103052e+03
1.950000e-01	5.711241e+03
