# r (Mpc/h_fid) | xi
6.600000e+01	6.890945e-03
6.800000e+01	6.082935e-03
7.000000e+01	5.192619e-03
7.200000e+01	4.447425e-03
7.400000e+01	4.049423e-03
7.600000e+01	3.415319e-03
7.800000e+01	2.940157e-03
8.000000e+01	2.701003e-03
8.200000e+01	2.400306e-03
8.400000e+01	2.261691e-03
8.600000e+01	2.435237e-03
8.800000e+01	2.522345e-03
9.000000e+01	2.624030e-03
9.200000e+01	3.050113e-03
9.400000e+01	3.234203e-03
9.600000e+01	3.317618e-03
9.800000e+01	3.072333e-03
1.000000e+02	3.331237e-03
1.020000e+02	3.425182e-03
1.040000e+02	3.078756e-03
1.060000e+02	2.929409e-03
1.080000e+02	2.526246e-03
1.100000e+02	2.038614e-03
1.120000e+02	1.616483e-03
1.140000e+02	1.016087e-03
1.160000e+02	9.134304e-04
1.180000e+02	2.387749e-04
1.200000e+02	9.566997e-05
1.220000e+02	-2.481141e-04
1.240000e+02	-4.016271e-04
