# k (h_fid/Mpc) | (Pk | err_Pk) (Mpc/h_fid)^3
1.500000e-02	7.006583e+04	0.000000e+00
2.500000e-02	6.309154e+04	0.000000e+00
3.500000e-02	4.654777e+04	0.000000e+00
4.500000e-02	3.806577e+04	0.000000e+00
5.500000e-02	3.238813e+04	0.000000e+00
6.500000e-02	2.787720e+04	0.000000e+00
7.500000e-02	2.468146e+04	0.000000e+00
8.500000e-02	2.061765e+04	0.000000e+00
9.500000e-02	1.705233e+04	0.000000e+00
1.050000e-01	1.450813e+04	0.000000e+00
1.150000e-01	1.321576e+04	0.000000e+00
1.250000e-01	1.228178e+04	0.000000e+00
1.350000e-01	1.149374e+04	0.000000e+00
1.450000e-01	1.009928e+04	0.000000e+00
1.550000e-01	8.853471e+03	0.000000e+00
1.650000e-01	8.015534e+03	0.000000e+00
1.750000e-01	7.510086e+03	0.000000e+00
1.850000e-01	7.063981e+03	0.000000e+00
1.950000e-01	6.585240e+03	0.000000e+00
